id,name,state,type,metro,politics,unions,english,germanprot,germancath,irish,eeurope,italian,mexicandem,mixed,dontknowdem,confirmed,year,ordinance,sign,still,vexplusion,threat,vtonewcomers,police,private,zoning,realtors,reputation,otherexplusion,dontknowexplusion,black,chinese,native,mexican,jew,asian,other,dontknowexcluded,1860total,1860white,1860black,1860chinese,1860native,1860mexican,1860otherexcluded,1860blackhouse,1870total,1870white,1870black,1870chinese,1870native,1870mexican,1870otherexcluded,1870blackhouse,1880total,1880white,1880black,1880chinese,1880native,1880mexican,1880otherexcluded,1880blackhouse,1890total,1890white,1890black,1890chinese,1890native,1890mexican,1890otherexcluded,1890blackhouse,1900total,1900white,1900black,1900chinese,1900native,1900mexican,1900otherexcluded,1900blackhouse,1910total,1910white,1910black,1910chinese,1910native,1910mexican,1910otherexcluded,1910blackhouse,1920total,1920white,1920black,1920chinese,1920native,1920mexican,1920otherexcluded,1920blackhouse,1930total,1930white,1930black,1930chinese,1930native,1930mexican,1930otherexcluded,1930blackhouse,1940total,1940white,1940black,1940chinese,1940native,1940mexican,1940otherexcluded,1940blackhouse,1950total,1950white,1950black,1950chinese,1950native,1950mexican,1950otherexcluded,1950blackhouse,1960total,1960white,1960black,1960chinese,1960native,1960mexican,1960otherexcluded,1960blackhouse,1970total,1970white,1970black,1970chinese,1970native,1970mexican,1970otherexcluded,1970blackhouse,1980total,1980white,1980black,1980chinese,1980native,1980mexican,1980otherexcluded,1980blackhouse,1990total,1990white,1990black,1990chinese,1990native,1990mexican,1990otherexcluded,1990blackhouse,2000total,2000white,2000black,2000chinese,2000native,2000mexican,2000otherexcluded,2000blackhouse,2010total,2010white,2010black,2010chinese,2010native,2010mexican,2010otherexcluded,2010blackhouse,2020total,2020white,2020black,2020chinese,2020native,2020mexican,2020otherexcluded,2020blackhouse,comments,latitude,longitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683,Enon,OH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quote from a online-published essay: http:\/\/www.drunkmonkeys.us\/non-fiction\/2015\/5\/12\/ohio-native-sun-by-florentina \n\n\""One day", when Tessa and I were in high school, we met two African American boys just before the sun had fallen completely behind the horizon.  The gray skies around us still had whispers of red, orange and purple. We stood in the town%u2019s center, where there was one lone traffic light and a few commercial buildings: the U.S. Post Office, the Corner Feed and Seed store, and a random knick knack shop.  I had barely just learned and forgotten the boys%u2019 names when suddenly the lights from a police car illuminated us.   I looked over at Tessa, nervously.\n\n    The exchange between the policeman and us was brief. He told us to go home, and we followed his orders. There was no point in arguing that it was at least a couple of hours before curfew, that we had done nothing wrong, and that we were just two teenage girls who had met two teenage boys.  Instead, we nodded and walked home.  I had never seen our two companions before and didn%u2019t know where home was for them, but I knew it wasn%u2019t there in our town," Enon.\""",39.8781,-83.9369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,Euclid,OH,2,1,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953,,,,,,,,3363,,44,,,,,,12751,,54,,,,,,17866,,83,,,,,,41396,,79,,,,,,62998,,44,,,,,,71552,,296,,,,315,,59999,,4548,,,,,,,45499,8765,,48,,,,52717,34985,16116,,62,,493,,48920,21417,25751,,102,,359,,,,,,,,,,According to Urban Studies Professor Dennis Keating's The Suburban Racial Dilemma," Euclid saw an influx of Black moving into the neighborhood as neighboring Collingwood experienced more and more black folks moving to it (cf. 153).\n\nA former resident who live in Euclid from the 60s to the 80s reports: \n\""Until the early 1970s", Euclid was a very segregated place.  This was particularly noticeable because the black community of Cleveland was immediately across the city borders. When the Hough area erupted in race riots in the summer of 1968, you could see the pillars of smoke from Euclid. Euclid was a natural place to want to migrate to, if you were tired of the crime in Cleveland.\n\nBut they didn't, at first. I remember that the Civil Rights rental non-discrimination laws were resented - in some cases vocally - but they were obeyed, and black people began to move into Euclid into the large apartment complexes.\n\nThe majority of Euclid's population were working-class folk of eastern European descent. \n\nEuclid's schools, which I attended until I graduated high school in [the late seventies], were almost all white. In 1977, Euclid High School had about 6 black students, out of a total of almost 3,000.\n\nI'm not aware that Euclid ever had racist ordinances as such. But, the ACLU went after a local judge for allegedly racist sentencing and courtroom practices.\n\nA few cops admitted to me that they acted on occasion to scare off blacks they found in town, particularly in the early 1970s.\n\nI didn't see any black homeowners in Euclid until the early 1990s.\n\nToday, Euclid is becoming a largely black community. The school system is now (based on my casual observations on a visit in 2010) almost all black. A lot of white people still live in Euclid," the majority senior citizens or getting close.\""\n",41.5931,-81.5268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,Fairborn,OH,1,,0,0,,,,,,,,,1,2,,0,0,4,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7847,,6,,,,,,19453,,3,,,,,,32267,,127,,,,193,,29474,,496,,,,,,31300,28913,1290,,123,,974,,32052,,2010,,127,,1064,,32352,,2507,,108,,1015,,,,,,,,,,"email 3\/2008 \n\nA lot of Black students from Central State University(A Historically Black College & University) live in Fairborn. \n\n***\nOne black Ohioan claims that Fairborn had no blacks until 1970s.  \n\""In 1963 the town came under some scrutiny and complaint from the federal government. It seems that airmen stationed at Wright Patterson and some blacks who had  been transferred there", issued complaints that Fairborn did not allow  blacks to reside in the city limits. The civic fathers of the town held  a meeting and asked my father if he would move us to Fairborn since he was well known in the community, having owned a tailor shop there for several years. My father was promised a low cost mortgage and other incentives," but I was still in high school and he did not want me to be  the sacrificial lamb so to speak.\""  \n\nA current resident emailed us: \""I am African American and have lived here since 1991"," very welcomed by most. There is a large military base here as well which would make if difficult to \""police\"" Blacks being around after dark because they could be working on the base.\""\n\n*1960: all the black residents were females", most likely maids without an independent household.,39.8209,-84.0194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,Fairview,OH,1,,0,0,,,,,,,,,1,2,,0,0,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4700,,1,,,,,,,,,,,,,,14624,,5,,,,,,21681,,5,,,,,,,,,,,,,,18028,,42,,,,,,17572,,113,,,,,,,,,,,,,,,,,,,,,,*All 5 Afican Americans in 1960 were males.,39.79,-84.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,Findlay,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0414,-83.6504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,Fort Recovery,OH,1,,0,0,,,,,,,,,1,2,,0,0,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231,,0,,,,,,1336,,0,,,,,,,,,,,,,,,,,,,,,,1313,,0,,,,,,"1,273","1,257",1,,,,,0,,,,,,,,,,,,,,,,,Fort Recovery was a sundown town," according to a local resident who has worked at various history museums in Cincinnati. \""City officials said it was never on the books. However", they said," everybody understood that blacks were not to live in Fort Recovery. Blacks had to stay with us outside the city when they brought plants to us from far away.\""\n\nAccording to a resident of Ohio"," \""I grew up around Fort Recovery and it was common knowledge that it was a sundown town even into the 1960's.\""\n",40.4128,-84.7764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,Galion,OH,1,,0,0,,,,,,,,,1,2,,0,0,4,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7214,,14,,,,,,7374,,5,,,,,,7674,,1,,,,,,8685,,10,,,,,,9952,,3,,,,,,12650,,3,,,,,,13123,,1,,,,,,12424,,8,,,,,,,11785,11,,,,,,11341,,25,,35,,30,,10512,,50,,14,,21,,,,,,,,,,After a lynching, such as in Akron, Galion, and Urbana," \""I found the prejudice much stronger than it was before the lynching"," and the Negroes fewer in number.\""   \n[Frank U. Quillen", The Color Line in OH (Ann Arbor:  Wahr, 1913), 115.]\n\nGalion had a lynching in 1882. \nFrank Fisher, black, lynched for assault of young girl, 4\/30\/1882," NY Times 5\/1\/1882.\n\nEmail testimony from a former resident: \""I can only offer dimly remembered anecdotal evidence for this", but my family lived in Galion from 1964 until 1966; however many years later when we moved away, my mother told me that when she and my father first moved to town," the real estate agent who showed them around mentioned that the last \\\""Negro\\\"" who had tried to move there had been lynched", something she (the real estate agent, not my mother," thankfully) seemed to feel was something of a selling point.\""\n\nEmail testimony from a former resident: \""I lived in Galion", Ohio from 1952 until 1964 and found it to be extremely biased and unaccepting of anyone from the [black] race, anyone outside of those who came from certain ethnic backgrounds, those below a certain economic status," and  a nonacceptance of people who were of certain religions other than protestant. I have lived in 15 different states and have found that Galion was the hardest adjustment that I have ever tried to make.\""",40.7337,-82.7899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,Garrettsville,OH,1,,0,0,,,,,,,,,,2,,0,0,3,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264,,0,,,,,,1504,,0,,,,,,1662,,0,,,,,,1718,,0,,,,,,,,,,,,,,,2005,2,,1,,,,2262,,6,,4,,3,,2325,,12,,0,,8,,,,,,,,,,,41.2842,-81.0965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Germantown,OH,1,,0,0,,,,,,,,,1,2,,0,0,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095,,9,,,,,,,,,,,,,,3399,,3,,,,,,4088,,2,,,,,,,,,,,,,,4874,,25,,,,,,4854,,,,,,,,,,,,,,,,,,,,,,,,,39.6262,-84.3694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Gibsonburg,OH,1,,0,0,,,,,,,,,1,2,,0,0,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2169,,1,,,,,,2281,,0,,,,,,2540,,0,,,,,,2585,,0,,,,,,,,,,,,,,,2453,1,,,,,,2506,,8,,4,,7,,2581,,16,,4,,1,,,,,,,,,,,41.3845,-83.3205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,Greenhills,OH,1,0,,,,,,,,,,,,3,,0,0,4,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2677,,1,,,,,,3005,,0,,,,,,5407,,0,,,,,,6092,,10,,,,16,,4927,,23,,,,,,,4321,38,,5,,,,4103,,110,,1,,15,,3615,,241,,3,,30,,,,,,,,,,"Email testimony from 06\/2014: \""The F.D.R. administration set up several towns across America during the depression and for one reason or another many of those towns ended up becoming sundown towns. One of which was Greenhills"," Ohio.\"" ",39.2681,-84.523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Grove City,OH,1,3,0,0,,,,,,,,,1,2,,0,0,5,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546,,8,,,,,,1787,,5,,,,,,2339,,5,,,,,,8107,,1,,,,,,"13,911",,11,,,,19,,,,,,,,,,19661,"19,418",107,,,,,,"26,744",,418,,60,,163,,35575,,997,,65,,455,,,,,,,,,,"Testimony of a former resident:\t\""My wife grew up in a small farming community just Southwest of Columbus", OH. Grove City was all white, nice homes, paved streets, etc. Just North of Grove City was Urbancrest, all black, no paved streets," rundown homes. In the 50s and 60s the schools were integrated the Urbancrest kids were transported to the Grove City schools) but the two races did not mix socially in school.\n\tUrbancrest has been assimilated into Grove City and Grove City and the farms then around it are all part of a Columbus bedroom community.\""\n\nAnother testimony from a former resident:\n\""I was married to a former resident of Urbancrest and also lived there. The Grove City Police were not allowed to patrol inside of Urbancrest", only the Franklin County Sheriff was allowed to respond. I had also been followed by Grove City police for unknown reasons. The area is very small and the houses are still lacking. My son started kindergarten at a Grove City School and had friends until a parent teacher night. After that night he told me that his friends were not allowed to talk to him anymore. This was in the early 1990's. I was very glad to move away from the area.  Most people from the Columbus area know that Grove City is still a very prejudiced area and most Blacks in Columbus still avoid the area.  It may not be spoken, but if you are black," you immediately feel uncomfortable and uneasy in any store or restaurant in the area.\""  ",39.8815,-83.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Harrison,OH,1,,0,0,,,,,,,,,1,2,,0,0,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449,,1,,,,,,1656,,0,,,,,,,,,,,,,,3878,,0,,,,,,4408,,0,,,,4,,5840,,0,,,,,,,7472,4,,,,,,7416,,13,,7,,29,,9897,,29,,20,,63,,,,,,,,,,,39.26,-84.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Hicksville,OH,1,,0,0,,,,,,,,,1,2,,0,0,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459,,0,,,,,,,,,,,,,,3116,,0,,,,,,3461,,0,,,,,,,,,,,,,,3584,,5,,,,,,3604,,,,,,,,,,,,,,,,,,,,,,,,,41.2931,-84.7619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Hubbard,OH,1,,0,0,,,,,,,,,1,2,1940s,0,0,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3320,,85,,,,,,4080,,59,,,,,,4189,,15,,,,,,4560,,11,,,,,,7137,,5,,,,,,8583,,24,,,,,,9245,,27,,,,,,,8162,51,,,,,,8235,,76,,,,,,7874,,118,,8,,22,,,,,,,,,,Allegedly there was a race riot during WWII.  \n\n,41.1564,-80.5692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,Hudson,OH,1,,,,,,,,,,,,,2,,,,4,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324,,26,,,,,,1417,,19,,,,,,1538,,10,,,,,,2438,,3,,,,,,3933,,4,,,,,,4612,,0,,,,,,5063,,16,,2,,78,,22439,,333,,20,,633,,22262,,282,,20,,966,,,,,,,,,,* In 1940 17 out of 19 black residents were female.,41.2401,-81.4407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Huron,OH,1,,0,0,,,,,,,,,1,3,,0,0,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827,,0,,,,,,,,,,,,,,5197,,1,,,,,,6896,,0,,,,,,,,,,,,,,,6966,9,,,,,,7958,,56,,,,,,,,,,,,,,,,,,,,,,,41.395,-82.5552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,Independence,OH,1,,0,0,,,,,,,,,1,3,,0,0,2,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815,,1,,,,,,3105,,0,,,,,,6868,,6,,,,,,7034,,9,,,,,,6607,,0,,,,,,,6427,20,,,,,,7109,,41,,0,,92,,7133,,30,,4,,136,,,,,,,,,,* Of the 9 blacks in 1970, all were female.\n\n* Of the 20 blacks in 1990, 18 were female. Of those, 15 were between the ages of 14 and 18. This suggests that there are probably few, if any, black households in the town.,41.3817,-81.6407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Jefferson,OH,1,,0,0,,,,,,,,,1,2,,0,0,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676,,9,,,,,,,,,,,,,,2744,,3,,,,,,3664,,0,,,,,,,,,,,,,,3331,,8,,,,,,3572,,51,,,,,,,,,,,,,,,,,,,,,,,41.4578,-81.7875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Johnstown,OH,1,,0,0,,,,,,,,,1,2,,0,0,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064,,0,,,,,,,,,,,,,,2881,,0,,,,,,3208,,14,,,,,,,,,,,,,,,3199,15,,,,,,3446,,5,,,,,,,,,,,,,,,,,,,,,,,40.1537,-82.6852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
